0_RfR 0,0_RfR 1,1_RfR 0,1_RfR 1,2_RfR 0,2_RfR 1,3_RfR 0,3_RfR 1,4_RfR 0,4_RfR 1,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.4_Total Costs,A.4_Dike Investment Costs,A.4_Expected Annual Damage,A.4_Expected Number of Deaths,A.5_Total Costs,A.5_Dike Investment Costs,A.5_Expected Annual Damage,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs,Overijssel_Deaths,Overijssel_Damages,Overijssel_Investment,Overijssel_RfR_num
0,0,0,0,0,0,1,0,0,0,1,1,1,4,5,4,2,3,5,3,0,20696082.48629594,20696082.48629594,0.0,0.0,381780543.3618749,30351526.042379983,351429017.31949496,0.1404957407946807,121200000.0,15146.14281254699,0.1404957407946807,351429017.31949496,51047608.52867592,1
0,0,0,0,0,0,1,1,0,0,2,1,0,3,0,4,1,0,0,2,0,0.0,0.0,0.0,0.0,307949602.19455427,27578229.96765524,280371372.226899,0.0451033583987496,242400000.0,21132.752434098016,0.0451033583987496,280371372.226899,27578229.96765524,1
0,0,0,0,1,0,1,0,0,0,1,3,0,0,2,2,2,0,1,2,0,6320800.309666242,6320800.309666242,0.0,0.0,458260636.0370001,27578229.96765524,430682406.0693449,0.1675466803628026,151900000.0,20165.023285780106,0.1675466803628026,430682406.0693449,33899030.27732149,1
0,0,0,0,0,0,1,1,0,0,3,2,5,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,350997556.31263137,0.0,350997556.31263137,0.0440530275498908,242400000.0,38898.94999343037,0.0440530275498908,350997556.31263137,0.0,1
0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,4,4,0,0,2,0,0.0,0.0,0.0,0.0,294978262.01974285,27578229.96765524,267400032.0520876,0.2843210839570138,273100000.0,0.0,0.2843210839570138,267400032.0520876,27578229.96765524,1
0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,1,4,1,4,0,16925244.491970196,16925244.491970196,0.0,0.0,541531571.6403493,33377116.55719709,508154455.0831522,0.0849169110731565,0.0,37550.99714315573,0.0849169110731565,508154455.0831522,50302361.04916729,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,5,0,7332080.219521779,7332080.219521779,0.0,0.0,436943207.3273421,36676675.840294495,400266531.4870476,0.1619183101793452,0.0,19224.502455786256,0.1619183101793452,400266531.4870476,44008756.05981627,0
0,0,0,1,1,0,1,1,1,0,0,5,5,0,0,5,4,0,0,5,0,0.0,0.0,0.0,0.0,148126754.2331121,36676675.840294495,111450078.39281762,0.1232761888889597,747000000.0,0.0,0.1232761888889597,111450078.39281762,36676675.840294495,2
0,0,0,0,1,1,0,0,0,0,1,5,0,3,1,5,5,0,0,3,0,2713384.6118496256,0.0,2713384.6118496256,0.0007053747366901,561469368.5680803,30351526.042379983,531117842.52570033,0.2140132974181423,61400000.0,22756.161440493182,0.2147186721548324,533831227.13754994,30351526.042379983,0
0,1,0,0,0,1,1,0,0,0,1,5,5,0,2,4,5,0,0,1,0,0.0,0.0,0.0,0.0,455719620.1555186,25037214.086173728,430682406.0693449,0.1675466803628026,236500000.0,20165.023285780106,0.1675466803628026,430682406.0693449,25037214.086173728,1
0,0,0,0,1,0,1,1,0,0,1,5,0,0,2,5,5,3,0,2,0,8453407.696608048,8453407.696608048,0.0,0.0,301968249.910605,27578229.96765524,274390019.9429498,0.1049179934322672,273100000.0,13213.193696254964,0.1049179934322672,274390019.9429498,36031637.66426329,1
0,0,0,0,0,0,1,1,0,0,0,0,5,1,4,0,5,1,0,5,0,6320800.309666242,6320800.309666242,0.0,0.0,158526784.61870283,36676675.840294495,121850108.77840836,0.1351233404330416,242400000.0,0.0,0.1351233404330416,121850108.77840836,42997476.14996074,1
0,0,0,0,0,0,1,0,0,0,2,1,2,2,3,5,2,1,0,0,0,6320800.309666242,6320800.309666242,0.0,0.0,437206094.82219255,0.0,437206094.82219255,0.0712595609824491,121200000.0,32454.823414959475,0.0712595609824491,437206094.82219255,6320800.309666242,1
0,0,0,0,0,1,1,0,0,0,1,5,5,2,0,3,5,0,1,0,0,6320800.309666242,6320800.309666242,0.0,0.0,436275575.2071141,0.0,436275575.2071141,0.1708897804151821,151900000.0,19580.69922433636,0.1708897804151821,436275575.2071141,6320800.309666242,1
0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,2,5,0,3,0,0,8453407.696608048,8453407.696608048,0.0,0.0,519020090.8924048,0.0,519020090.8924048,0.0861094947653721,0.0,39486.53825724004,0.0861094947653721,519020090.8924048,8453407.696608048,0
0,0,0,0,0,0,1,0,0,0,1,2,5,0,1,5,1,0,1,5,0,6320800.309666242,6320800.309666242,0.0,0.0,255662728.3493437,36676675.840294495,218986052.50904915,0.0877240357208513,121200000.0,11630.81206952824,0.0877240357208513,218986052.50904915,42997476.14996074,1
0,0,0,0,0,1,0,0,0,0,2,0,5,5,0,3,1,0,0,0,0,2713384.6118496256,0.0,2713384.6118496256,0.0002939061402875,531117842.52570033,0.0,531117842.52570033,0.0891722072575593,30700000.0,37790.89993931408,0.0894661133978468,533831227.13754994,0.0,0
0,0,0,0,0,0,1,1,0,0,1,3,3,1,2,1,0,1,0,1,0,6320800.309666242,6320800.309666242,0.0,0.0,390126740.8813045,25037214.086173728,365089526.7951307,0.1381526289229188,242400000.0,17610.70884246777,0.1381526289229188,365089526.7951307,31358014.39583997,1
0,1,0,0,1,0,0,0,0,0,1,2,3,2,4,2,4,0,0,5,0,2087771.2827795984,0.0,2087771.2827795984,0.0004889665033298,460066016.2653457,36676675.840294495,423389340.4250512,0.1730970731153343,115300000.0,17941.92989219018,0.1735860396186641,425477111.7078308,36676675.840294495,0
0,0,1,0,1,1,1,1,1,0,2,0,4,2,0,5,2,0,0,0,0,0.0,0.0,0.0,0.0,367944710.4943806,0.0,367944710.4943806,0.0582734724044178,777700000.0,28233.55943883808,0.0582734724044178,367944710.4943806,0.0,2
1,0,0,0,0,0,1,1,0,0,2,1,0,3,0,4,0,0,0,1,0,0.0,0.0,0.0,0.0,392981924.5805543,25037214.086173728,367944710.4943806,0.0582734724044178,327000000.0,28236.79032229122,0.0582734724044178,367944710.4943806,25037214.086173728,1
0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,3,5,1,4,0,0,16347288.792964684,16347288.792964684,0.0,0.0,422820563.6762978,0.0,422820563.6762978,0.1641109810663785,121200000.0,21159.01438170469,0.1641109810663785,422820563.6762978,16347288.792964684,0
1,0,1,0,0,0,1,1,0,0,2,1,1,1,0,4,3,0,0,0,0,0.0,0.0,0.0,0.0,360447794.2342047,0.0,360447794.2342047,0.0568537183646811,544800000.0,29960.37498277932,0.0568537183646811,360447794.2342047,0.0,1
0,0,0,0,1,1,0,0,0,0,2,5,0,1,1,4,1,4,2,0,0,18081997.288140487,18081997.288140487,0.0,0.0,528279910.2012301,0.0,528279910.2012301,0.0885562312286553,61400000.0,37996.11297568756,0.0885562312286553,528279910.2012301,18081997.288140487,0
0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,4,2,3,2,2,0,16563094.679399516,16563094.679399516,0.0,0.0,555715346.33916,27578229.96765524,528137116.3715047,0.2124608192297899,0.0,22888.75042657783,0.2124608192297899,528137116.3715047,44141324.64705476,0
0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,5,3,0,1,0,8453407.696608048,8453407.696608048,0.0,0.0,384655597.5310586,25037214.086173728,359618383.4448849,0.1356666416852655,273100000.0,17656.220947101236,0.1356666416852655,359618383.4448849,33490621.782781776,1
0,0,0,0,0,0,0,0,0,0,2,5,2,0,3,1,4,0,3,5,0,8453407.696608048,8453407.696608048,0.0,0.0,447570265.6542916,36676675.840294495,410893589.8139972,0.0691030693115,0.0,31381.68837541422,0.0691030693115,410893589.8139972,45130083.53690255,0
0,0,0,0,0,0,0,1,0,0,2,0,1,1,2,5,5,0,0,0,0,0.0,0.0,0.0,0.0,433129800.94612026,0.0,433129800.94612026,0.0703978936715987,121200000.0,33213.79099140432,0.0703978936715987,433129800.94612026,0.0,0
0,0,0,0,0,0,1,0,0,0,1,1,5,0,1,0,1,0,0,2,0,0.0,0.0,0.0,0.0,450398793.643953,27578229.96765524,422820563.6762978,0.1641109810663785,121200000.0,21159.01438170469,0.1641109810663785,422820563.6762978,27578229.96765524,1
0,0,0,0,0,0,0,0,0,0,1,5,5,5,0,1,3,0,2,4,0,7737042.15377656,7332080.219521779,404961.9342547812,0.0001350492479165,551771236.8936536,33377116.55719709,518394120.3364565,0.2090364626949496,0.0,22417.232201856063,0.2091715119428661,518799082.27071124,40709196.77671887,0
0,0,0,0,0,0,1,1,0,0,1,5,4,0,2,4,0,0,2,0,0,7332080.219521779,7332080.219521779,0.0,0.0,360033148.2462704,0.0,360033148.2462704,0.1354713673225648,242400000.0,18102.869418060007,0.1354713673225648,360033148.2462704,7332080.219521779,1
0,0,0,0,0,0,1,1,0,0,1,0,4,1,3,2,1,0,0,0,0,0.0,0.0,0.0,0.0,365501650.0628358,0.0,365501650.0628358,0.1383052698800366,242400000.0,17546.67806593347,0.1383052698800366,365501650.0628358,0.0,1
0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,5,3,0,1,5,0,6320800.309666242,6320800.309666242,0.0,0.0,460037461.7654958,36676675.840294495,423360785.9252013,0.1728862241065727,0.0,17849.746560169013,0.1728862241065727,423360785.9252013,42997476.14996074,0
0,0,0,0,0,0,0,0,0,0,2,2,1,1,4,3,5,1,1,4,0,12857587.774250694,12857587.774250694,0.0,0.0,545758553.4287369,33377116.55719709,512381436.87153983,0.0855929204210098,0.0,37188.80888184151,0.0855929204210098,512381436.87153983,46234704.33144778,0
0,0,0,0,0,0,1,1,0,0,1,2,0,1,3,4,5,0,0,5,0,0.0,0.0,0.0,0.0,158655033.97637874,36676675.840294495,121978358.13608424,0.0487208340419333,242400000.0,5845.459331843696,0.0487208340419333,121978358.13608424,36676675.840294495,1
0,0,0,0,0,0,1,1,0,0,1,0,0,1,5,0,5,0,4,0,0,9695195.36216505,9695195.36216505,0.0,0.0,364961277.4374548,0.0,364961277.4374548,0.1380761974368804,242400000.0,17672.07901023283,0.1380761974368804,364961277.4374548,9695195.36216505,1
0,0,0,0,0,0,1,1,0,0,1,1,1,3,0,0,5,0,4,2,0,9695195.36216505,9695195.36216505,0.0,0.0,307147320.29003733,27578229.96765524,279569090.3223821,0.107767802644301,242400000.0,13105.262277337852,0.107767802644301,279569090.3223821,37273425.32982029,1
0,1,0,0,0,0,0,1,0,0,2,2,5,2,0,4,4,1,0,0,0,6320800.309666242,6320800.309666242,0.0,0.0,433873752.41692287,0.0,433873752.41692287,0.0707455155626472,205800000.0,32730.189946558647,0.0707455155626472,433873752.41692287,6320800.309666242,0
0,0,0,0,0,0,1,1,0,0,1,1,2,3,0,5,4,1,0,5,0,6320800.309666242,6320800.309666242,0.0,0.0,161098094.40792355,36676675.840294495,124421418.56762904,0.0502718979324995,242400000.0,5368.052003398557,0.0502718979324995,124421418.56762904,42997476.14996074,1
0,0,0,0,1,0,1,1,0,0,2,1,4,3,3,4,4,0,0,1,0,0.0,0.0,0.0,0.0,393394047.8482594,25037214.086173728,368356833.7620857,0.0583370728032169,273100000.0,28166.76103129788,0.0583370728032169,368356833.7620857,25037214.086173728,1
0,0,0,0,0,1,0,1,0,0,2,2,5,1,3,3,5,0,1,0,0,6320800.309666242,6320800.309666242,0.0,0.0,435870881.8004302,0.0,435870881.8004302,0.0709266108360966,151900000.0,32681.25230789451,0.0709266108360966,435870881.8004302,6320800.309666242,0
0,1,0,0,1,0,1,1,0,0,1,0,4,2,1,4,2,0,5,2,0,11068771.68625446,11068771.68625446,0.0,0.0,307309119.3296867,27578229.96765524,279730889.36203146,0.1078642283985042,357700000.0,12797.992017183042,0.1078642283985042,279730889.36203146,38647001.6539097,1
0,0,0,0,0,0,1,1,0,0,1,2,0,3,2,4,0,0,0,0,0,0.0,0.0,0.0,0.0,368356833.7620857,0.0,368356833.7620857,0.1400089747277207,242400000.0,16966.81788365473,0.1400089747277207,368356833.7620857,0.0,1
1,0,0,0,0,0,0,1,0,0,2,1,1,2,0,5,3,0,0,2,0,0.0,0.0,0.0,0.0,461451982.3845781,27578229.96765524,433873752.41692287,0.0707455155626472,205800000.0,32730.189946558647,0.0707455155626472,433873752.41692287,27578229.96765524,0
0,0,0,0,0,0,1,1,0,0,1,1,5,4,0,4,1,0,4,2,0,9695195.36216505,9695195.36216505,0.0,0.0,308615227.2787877,27578229.96765524,281036997.31113243,0.1085533420712347,242400000.0,12645.98395111178,0.1085533420712347,281036997.31113243,37273425.32982029,1
1,1,0,0,0,1,1,1,0,0,2,5,4,0,5,3,1,0,1,2,0,6320800.309666242,6320800.309666242,0.0,0.0,303421619.72554713,27578229.96765524,275843389.7578919,0.0439393608949499,442300000.0,21752.022805626424,0.0439393608949499,275843389.7578919,33899030.27732149,1
0,0,0,0,0,0,1,1,0,0,1,1,1,2,4,5,1,5,2,0,0,19742157.81013341,19742157.81013341,0.0,0.0,367460445.9180299,0.0,367460445.9180299,0.1394726338401479,242400000.0,17135.381968451184,0.1394726338401479,367460445.9180299,19742157.81013341,1
0,0,0,0,1,1,1,1,0,1,2,4,0,2,0,2,1,1,4,3,0,16347288.792964684,16347288.792964684,0.0,0.0,310722898.269279,30351526.042379983,280371372.226899,0.0451033583987496,559900000.0,21129.52155064487,0.0451033583987496,280371372.226899,46698814.835344665,1
1,0,0,0,1,0,1,0,0,0,2,2,4,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,421589472.6400981,0.0,421589472.6400981,0.0684181584626762,236500000.0,34447.1586819146,0.0684181584626762,421589472.6400981,0.0,1
0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,0,2,0,0,2,0,0.0,0.0,0.0,0.0,296853584.07285166,27578229.96765524,269275354.1051964,0.1026957297488497,242400000.0,14174.270361887124,0.1026957297488497,269275354.1051964,27578229.96765524,1
0,0,0,0,1,1,0,0,0,0,1,1,0,3,4,5,4,0,0,5,0,2713384.6118496256,0.0,2713384.6118496256,0.0007053747366901,461137040.9697869,36676675.840294495,424460365.1294924,0.1737419688333283,61400000.0,17816.7119466284,0.1744473435700184,427173749.741342,36676675.840294495,0
0,0,0,0,1,0,1,1,0,0,2,1,2,0,0,5,2,0,0,1,0,0.0,0.0,0.0,0.0,380010584.4057428,25037214.086173728,354973370.3195691,0.0558182765992203,273100000.0,29613.774205608137,0.0558182765992203,354973370.3195691,25037214.086173728,1
0,0,0,0,0,0,0,1,0,0,2,3,0,1,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0,431414381.5575369,0.0,431414381.5575369,0.0701333778385667,121200000.0,33274.10614523241,0.0701333778385667,431414381.5575369,0.0,0
0,0,0,0,1,0,1,1,0,0,2,5,1,0,4,0,2,1,0,0,0,6320800.309666242,6320800.309666242,0.0,0.0,363416728.0253733,0.0,363416728.0253733,0.0571094749006182,273100000.0,28856.06069381963,0.0571094749006182,363416728.0253733,6320800.309666242,1
0,1,0,0,0,0,0,0,0,0,2,3,5,2,1,3,5,3,0,5,0,8453407.696608048,8453407.696608048,0.0,0.0,458156314.8155912,36676675.840294495,421479638.9752967,0.0717456211020732,84600000.0,29798.6441265744,0.0717456211020732,421479638.9752967,45130083.53690255,0
0,0,0,0,0,0,0,0,0,0,2,4,0,3,1,5,1,0,0,5,0,2080389.9487522223,0.0,2080389.9487522223,0.0002027111371639,460493920.7017754,36676675.840294495,423817244.86148095,0.072231136274545,0.0,29731.78364314784,0.0724338474117089,425897634.8102332,36676675.840294495,0
1,0,0,0,0,1,1,1,0,0,1,2,0,1,0,2,1,0,0,5,0,0.0,0.0,0.0,0.0,155628968.9709993,36676675.840294495,118952293.1307048,0.0477849836942988,357700000.0,5834.036205501643,0.0477849836942988,118952293.1307048,36676675.840294495,1
0,0,0,0,0,0,0,1,0,0,2,0,3,1,0,1,1,0,2,0,0,7332080.219521779,7332080.219521779,0.0,0.0,427416130.30652153,0.0,427416130.30652153,0.0695212401144862,121200000.0,33918.8885193983,0.0695212401144862,427416130.30652153,7332080.219521779,0
0,0,0,0,0,1,1,1,0,0,2,1,1,2,0,0,2,0,0,2,0,0.0,0.0,0.0,0.0,306267872.7824497,27578229.96765524,278689642.8147945,0.0447834986000039,273100000.0,21362.195877181624,0.0447834986000039,278689642.8147945,27578229.96765524,1
0,0,0,0,0,0,0,0,0,0,1,1,5,4,3,5,1,1,0,5,0,6320800.309666242,6320800.309666242,0.0,0.0,462233146.97959983,36676675.840294495,425556471.13930535,0.1742083112505638,0.0,17744.7199083948,0.1742083112505638,425556471.13930535,42997476.14996074,0
0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,5,0,0,0,5,0,0.0,0.0,0.0,0.0,263210020.00310928,36676675.840294495,226533344.1628148,0.0918041313023341,151900000.0,10459.704086651192,0.0918041313023341,226533344.1628148,36676675.840294495,0
0,0,0,0,0,1,0,0,0,0,1,5,4,3,0,3,5,2,1,4,0,14092235.304915495,14092235.304915495,0.0,0.0,552541584.3250661,33377116.55719709,519164467.76786906,0.2095958223923005,30700000.0,22133.834361914312,0.2095958223923005,519164467.76786906,47469351.86211258,0
0,0,0,0,0,0,1,0,0,0,2,2,2,0,3,5,1,0,2,3,0,7332080.219521779,7332080.219521779,0.0,0.0,371312422.09079504,30351526.042379983,340960896.04841506,0.0560861149957686,121200000.0,27318.134553439748,0.0560861149957686,340960896.04841506,37683606.26190176,1
0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,4,2,0,0,4,0,0.0,0.0,0.0,0.0,209192327.3019009,33377116.55719709,175815210.74470377,0.0687785026401382,242400000.0,10323.25983003745,0.0687785026401382,175815210.74470377,33377116.55719709,1
0,0,0,0,0,0,1,1,0,0,1,0,5,0,5,4,1,2,0,4,0,7332080.219521779,7332080.219521779,0.0,0.0,220097319.19057852,33377116.55719709,186720202.6333815,0.0727797691577212,242400000.0,9416.529417901536,0.0727797691577212,186720202.6333815,40709196.77671887,1
0,0,0,0,1,0,0,0,0,0,2,2,1,4,0,1,5,5,3,0,0,21068617.1353041,21068617.1353041,0.0,0.0,532213948.5355133,0.0,532213948.5355133,0.0893665165980741,30700000.0,37706.73161466513,0.0893665165980741,532213948.5355133,21068617.1353041,0
0,0,0,0,0,0,1,0,0,0,2,4,5,3,4,4,4,0,1,3,0,6320800.309666242,6320800.309666242,0.0,0.0,381039457.019868,30351526.042379983,350687930.977488,0.0583539628098128,121200000.0,25189.604197446053,0.0583539628098128,350687930.977488,36672326.35204622,1
0,0,0,0,1,0,1,1,0,0,2,1,2,3,0,4,3,1,0,2,0,6320800.309666242,6320800.309666242,0.0,0.0,307949602.19455427,27578229.96765524,280371372.226899,0.0451033583987496,273100000.0,21131.13699237144,0.0451033583987496,280371372.226899,33899030.27732149,1
0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,5,1,0,2,0,0,7737042.15377656,7332080.219521779,404961.9342547812,5.627051996524209e-05,529429188.0283487,0.0,529429188.0283487,0.0888495057788758,0.0,37956.729751428975,0.08890577629884105,529834149.96260345,7332080.219521779,0
0,0,0,0,1,1,0,0,0,0,1,0,5,1,2,1,1,1,3,4,0,15063068.18035096,15063068.18035096,0.0,0.0,550437583.8125324,33377116.55719709,517060467.2553354,0.2083289413245122,61400000.0,22299.22898452175,0.2083289413245122,517060467.2553354,48440184.73754805,0
0,0,0,0,0,0,0,0,0,0,2,2,1,2,0,4,5,3,0,0,0,8453407.696608048,8453407.696608048,0.0,0.0,526036568.13630766,0.0,526036568.13630766,0.0882011769126158,0.0,38077.85466075975,0.0882011769126158,526036568.13630766,8453407.696608048,0
0,0,0,0,0,0,1,1,0,0,1,1,4,0,3,2,2,0,0,0,0,0.0,0.0,0.0,0.0,361490424.933604,0.0,361490424.933604,0.1360077082101377,242400000.0,17934.305333263554,0.1360077082101377,361490424.933604,0.0,1
0,0,0,0,0,1,1,1,0,0,2,2,3,0,2,2,1,0,1,0,0,6320800.309666242,6320800.309666242,0.0,0.0,361963358.21043134,0.0,361963358.21043134,0.0568859446024462,273100000.0,29040.003985491483,0.0568859446024462,361963358.21043134,6320800.309666242,1
0,0,0,0,0,0,1,1,0,0,2,3,2,0,2,2,2,0,0,3,0,0.0,0.0,0.0,0.0,302811336.0211688,30351526.042379983,272459809.97878885,0.0432762890454004,242400000.0,22949.55391913298,0.0432762890454004,272459809.97878885,30351526.042379983,1
0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,3,2,3,1,3,0,15444563.06553661,15444563.06553661,0.0,0.0,303225982.0091031,30351526.042379983,272874455.96672314,0.1048406504616308,242400000.0,13767.581873444817,0.1048406504616308,272874455.96672314,45796089.10791659,1
1,0,0,0,1,1,1,1,0,1,2,4,1,2,0,4,1,0,4,3,0,9695195.36216505,9695195.36216505,0.0,0.0,310722898.269279,30351526.042379983,280371372.226899,0.0451033583987496,644500000.0,21129.52155064487,0.0451033583987496,280371372.226899,40046721.40454503,1
0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,1,1,0,0,0,6320800.309666242,6320800.309666242,0.0,0.0,350997556.31263137,0.0,350997556.31263137,0.0550662844373635,498500000.0,31310.707854560427,0.0550662844373635,350997556.31263137,6320800.309666242,2
0,0,0,0,0,0,0,1,0,0,2,4,4,3,0,5,0,0,3,0,0,8453407.696608048,8453407.696608048,0.0,0.0,436644346.2282833,0.0,436644346.2282833,0.0712745472287112,121200000.0,32407.827287918208,0.0712745472287112,436644346.2282833,8453407.696608048,0
0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,4,1,0,3,0,0,8453407.696608048,8453407.696608048,0.0,0.0,498240554.8327789,0.0,498240554.8327789,0.0829160733314692,0.0,41243.9431584394,0.0829160733314692,498240554.8327789,8453407.696608048,0
1,1,0,0,1,1,1,1,0,0,2,2,5,1,0,0,0,0,1,1,0,6320800.309666242,6320800.309666242,0.0,0.0,390673824.4106729,25037214.086173728,365636610.3244992,0.0578351397849007,473000000.0,28782.974391667994,0.0578351397849007,365636610.3244992,31358014.39583997,1
0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,2,0,0,4,0,0.0,0.0,0.0,0.0,528062535.56220126,33377116.55719709,494685419.00500417,0.0823358985883078,0.0,39016.08152986155,0.0823358985883078,494685419.00500417,33377116.55719709,0
0,0,0,0,0,0,0,0,0,0,1,5,5,1,4,1,1,0,4,4,0,9695195.36216505,9695195.36216505,0.0,0.0,545101143.5577458,33377116.55719709,511724027.0005487,0.2051226737195667,0.0,22542.770819993963,0.2051226737195667,511724027.0005487,43072311.91936214,0
0,0,0,0,0,0,1,1,0,0,2,2,2,1,2,2,2,0,3,0,0,8453407.696608048,8453407.696608048,0.0,0.0,365089526.7951307,0.0,365089526.7951307,0.0575635953845495,242400000.0,29098.58265253527,0.0575635953845495,365089526.7951307,8453407.696608048,1
0,0,0,0,0,0,1,1,0,0,1,1,4,0,3,2,0,0,0,5,0,0.0,0.0,0.0,0.0,154643808.84714693,36676675.840294495,117967133.00685243,0.0464232723720343,242400000.0,6293.843636646694,0.0464232723720343,117967133.00685243,36676675.840294495,1
0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,4,4,0,0,5,0,0.0,0.0,0.0,0.0,248191618.42775828,36676675.840294495,211514942.5874638,0.084984040512463,121200000.0,12419.441227609455,0.084984040512463,211514942.5874638,36676675.840294495,1
0,0,0,0,0,0,1,1,0,0,1,4,5,1,3,4,1,4,4,4,0,20785047.17797311,20785047.17797311,0.0,0.0,223696421.05210528,33377116.55719709,190319304.49490812,0.0749246898705024,242400000.0,8949.083891986314,0.0749246898705024,190319304.49490812,54162163.7351702,1
0,0,0,0,0,0,0,0,0,0,1,5,0,0,4,3,5,0,0,0,0,1675428.0144974417,0.0,1675428.0144974417,0.0003514574812768,518596601.4395454,0.0,518596601.4395454,0.2065059367068343,0.0,23827.43080040267,0.20685739418811108,520272029.45404285,0.0,0
0,0,0,0,0,0,0,0,0,0,1,5,5,0,1,0,1,2,0,1,0,7332080.219521779,7332080.219521779,0.0,0.0,531961222.96942925,25037214.086173728,506924008.88325554,0.2021896387641592,0.0,24163.95194965104,0.2021896387641592,506924008.88325554,32369294.305695508,0
0,1,1,0,1,0,1,1,0,0,2,5,1,0,3,1,3,1,0,0,0,6320800.309666242,6320800.309666242,0.0,0.0,363004604.75766826,0.0,363004604.75766826,0.0570458745018191,575500000.0,28924.47454308639,0.0570458745018191,363004604.75766826,6320800.309666242,1
0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,5,5,1,0,0,1,6320800.309666242,6320800.309666242,0.0,0.0,523277768.91895264,25037214.086173728,498240554.8327789,0.0829160733314692,0.0,41243.9431584394,0.0829160733314692,498240554.8327789,31358014.39583997,0
0,0,0,0,1,1,1,0,0,0,1,5,0,3,1,5,5,0,0,3,0,930235.6436500376,0.0,930235.6436500376,0.00024062649717,381368420.09416986,30351526.042379983,351016894.0517899,0.1403430998375628,182600000.0,15170.86640590406,0.1405837263347328,351947129.69543993,30351526.042379983,1
1,0,0,0,0,1,0,1,0,0,2,2,5,4,4,3,1,0,0,3,0,934775.9880832972,0.0,934775.9880832972,0.0001012859463777,381368420.09416986,30351526.042379983,351016894.0517899,0.0584762915989845,236500000.0,25097.77312389629,0.0585775775453622,351951670.0398732,30351526.042379983,0
0,0,0,0,0,1,1,0,0,0,1,1,4,1,2,5,1,0,1,0,0,6320800.309666242,6320800.309666242,0.0,0.0,435458758.532725,0.0,435458758.532725,0.170071225049514,151900000.0,19727.05234552867,0.170071225049514,435458758.532725,6320800.309666242,1
0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,3,5,0,3,1,0,8453407.696608048,8453407.696608048,0.0,0.0,551073782.2224814,25037214.086173728,526036568.13630766,0.2116828245902779,84600000.0,22936.30774859881,0.2116828245902779,526036568.13630766,33490621.782781776,0
0,0,0,0,0,1,0,1,0,0,2,5,0,1,3,4,1,0,0,4,0,578768.6550678151,0.0,578768.6550678151,5.06429731888616e-05,381262536.8224406,33377116.55719709,347885420.26524353,0.0576928964316292,151900000.0,25588.39148406589,0.05774353940481806,348464188.92031133,33377116.55719709,0
0,0,0,0,0,0,1,0,0,0,1,5,1,2,1,2,1,0,0,4,0,0.0,0.0,0.0,0.0,381392950.0952218,33377116.55719709,348015833.5380247,0.1388158017360263,121200000.0,15338.900015613122,0.1388158017360263,348015833.5380247,33377116.55719709,1
0,0,0,0,0,0,1,1,0,0,1,4,4,1,2,3,5,0,4,0,0,9695195.36216505,9695195.36216505,0.0,0.0,365089526.7951307,0.0,365089526.7951307,0.1381526289229188,242400000.0,17527.61684482125,0.1381526289229188,365089526.7951307,9695195.36216505,1
0,1,0,0,1,0,1,1,0,0,1,3,0,1,0,2,1,0,3,2,0,8453407.696608048,8453407.696608048,0.0,0.0,302480476.75763005,27578229.96765524,274902246.7899748,0.1057611459187983,357700000.0,13195.359785936243,0.1057611459187983,274902246.7899748,36031637.66426329,1
0,0,0,0,0,0,1,1,0,0,1,2,1,3,0,3,5,0,2,4,0,7332080.219521779,7332080.219521779,0.0,0.0,226139481.4836501,33377116.55719709,192762364.926453,0.0764757537610686,242400000.0,8471.676563541176,0.0764757537610686,192762364.926453,40709196.77671887,1
0,0,0,0,0,0,0,1,0,0,1,4,3,3,3,4,5,0,0,5,0,578768.6550678151,0.0,578768.6550678151,0.0001215431356532,270691310.6503104,36676675.840294495,234014634.8100159,0.0951181980545096,121200000.0,9930.70051700234,0.0952397411901628,234593403.4650837,36676675.840294495,0
